id,genres,name,popularity,type,uri,total_followers
3HIgSx8t7957kFVbwGrSRF,big room,Bonka,44,artist,spotify:artist:3HIgSx8t7957kFVbwGrSRF,17318
2hJPr4lk7Q8SSvCVBl9fWM,contemporary country;country;country road;modern country rock,Kip Moore,62,artist,spotify:artist:2hJPr4lk7Q8SSvCVBl9fWM,1184010
047WXnK2tIG3FGth7FyXaK,la pop,Carly Paige,39,artist,spotify:artist:047WXnK2tIG3FGth7FyXaK,5025
5ixB75BQR3ADoWQkcHQJTs,adult standards;cowboy western;oklahoma country;traditional country;yodeling,Gene Autry,70,artist,spotify:artist:5ixB75BQR3ADoWQkcHQJTs,55512
3eSiyfI9xykA5QtgcLS43b,"",Emmi,42,artist,spotify:artist:3eSiyfI9xykA5QtgcLS43b,5202
2GVBp7QyHckoOg7rYkLvrA,funk;p funk;soul,George Clinton,55,artist,spotify:artist:2GVBp7QyHckoOg7rYkLvrA,435941
1kDGbuxWknIKx4FlgWxiSp,alternative pop rock;modern alternative rock;modern rock;rock,Nothing But Thieves,66,artist,spotify:artist:1kDGbuxWknIKx4FlgWxiSp,900762
2Di8r9df6xjyj6CVOqbGVz,acid house;chicago house;classic house;hip house,Marshall Jefferson,49,artist,spotify:artist:2Di8r9df6xjyj6CVOqbGVz,24715
2ExGrw6XpbtUAJHTLtUXUD,dancehall;dancehall queen;rap;uk dancehall;uk hip hop,Stefflon Don,67,artist,spotify:artist:2ExGrw6XpbtUAJHTLtUXUD,1076403
638CPU1xRHUo6AmfZe3F2c,"",Eva Shaw,40,artist,spotify:artist:638CPU1xRHUo6AmfZe3F2c,31095
0SQOIur6PFpZ7ACj9BX2Tv,dutch hip hop,SIROJ,21,artist,spotify:artist:0SQOIur6PFpZ7ACj9BX2Tv,3043
1ChtRJ3f4rbv4vtz87i6CD,nu disco,Cassian,49,artist,spotify:artist:1ChtRJ3f4rbv4vtz87i6CD,28879
1WcwbtAnG5HWNbPPK84ued,"",Hayley May,53,artist,spotify:artist:1WcwbtAnG5HWNbPPK84ued,2978
7aLdKgvXgDQz0wi5z2PKMV,house;uk house,99 Souls,45,artist,spotify:artist:7aLdKgvXgDQz0wi5z2PKMV,23258
4XJwk0zFry0oQ3QEYhshO1,new french touch,WAVE.,45,artist,spotify:artist:4XJwk0zFry0oQ3QEYhshO1,593
56Vy016rHm6gGH13Xz1vev,swedish house,Bam Spacey,13,artist,spotify:artist:56Vy016rHm6gGH13Xz1vev,581
3lHCbPkaSUJPiqQ9ZJLEOj,covertronica,Maone,39,artist,spotify:artist:3lHCbPkaSUJPiqQ9ZJLEOj,1767
2hFf287lWBbUhIVI0iTRl6,indie rockism,Gone in the Sun,16,artist,spotify:artist:2hFf287lWBbUhIVI0iTRl6,1521
0m6f0nNS9GEq41eIJ288ff,uk pop,Kelli-Leigh,50,artist,spotify:artist:0m6f0nNS9GEq41eIJ288ff,16662
6sXDsB4h2hPUWIFk3XF5v3,scandipop,Nirob Islam,28,artist,spotify:artist:6sXDsB4h2hPUWIFk3XF5v3,6572
02Y4AdQs7ofsz3OBWbE5Yl,"",LZRZ,22,artist,spotify:artist:02Y4AdQs7ofsz3OBWbE5Yl,202
4Ws2otunReOa6BbwxxpCt6,dance pop;edm;electro house;pop dance,Benny Benassi,65,artist,spotify:artist:4Ws2otunReOa6BbwxxpCt6,521127
76hAxBrc3yYu8OgifcZr2U,"",Un-Ti,30,artist,spotify:artist:76hAxBrc3yYu8OgifcZr2U,762
1Q8pPoJYMxI69UkONXODr4,"",Edgar Sandoval Jr,41,artist,spotify:artist:1Q8pPoJYMxI69UkONXODr4,18682
1n02UdnML6G4wR162YsSRi,canadian pop;contemporary vocal jazz;vocal jazz,Nikki Yanofsky,45,artist,spotify:artist:1n02UdnML6G4wR162YsSRi,36142
1uKcMFoPaE7DktLRi9u6y4,"",Thundatraxx,42,artist,spotify:artist:1uKcMFoPaE7DktLRi9u6y4,439
0yfPh6KmtnI0XLwu1oh1hP,swedish tropical house,DJ Mayson,37,artist,spotify:artist:0yfPh6KmtnI0XLwu1oh1hP,4473
4z3znIDqC8EqQQ1rDxEWdJ,"",Gabriel Jon,20,artist,spotify:artist:4z3znIDqC8EqQQ1rDxEWdJ,2768
2dsXrRIeEq9Mhi2Y2FDfjt,"",Bankewitz,6,artist,spotify:artist:2dsXrRIeEq9Mhi2Y2FDfjt,316
02nqwOvmlIhYQtZ5kVqJZm,"",Cahill,51,artist,spotify:artist:02nqwOvmlIhYQtZ5kVqJZm,2173
7tpNSl4pmI5rBxvWOMfk6j,"",Fluencee,14,artist,spotify:artist:7tpNSl4pmI5rBxvWOMfk6j,1944
5yvGiZLSWJTPBlZpVbPnEZ,alt z,Julia Wolf,52,artist,spotify:artist:5yvGiZLSWJTPBlZpVbPnEZ,33063
72VzFto8DYvKHocaHYNWSi,classic uk pop;disco;soft rock,Hot Chocolate,57,artist,spotify:artist:72VzFto8DYvKHocaHYNWSi,235661
4EtJmdsecF1RlU8cOo6BBR,nyc pop,Sophia Messa,27,artist,spotify:artist:4EtJmdsecF1RlU8cOo6BBR,9554
18T0SpXY06tqdiyBTYTIgi,"",MC Ambush,34,artist,spotify:artist:18T0SpXY06tqdiyBTYTIgi,752
3glG6M6Sm7Zgvms4dFZKbN,"",Casso,34,artist,spotify:artist:3glG6M6Sm7Zgvms4dFZKbN,674
3ifxHfYz2pqHku0bwx8H5J,edm;indie soul;nu disco;tropical house,Amtrac,50,artist,spotify:artist:3ifxHfYz2pqHku0bwx8H5J,86920
4mRHCOgJQT3Pe6zV89tfYC,deep groove house;edm;house;pop dance;pop edm;uk dance,Felon,48,artist,spotify:artist:4mRHCOgJQT3Pe6zV89tfYC,6393
3xpf0WFUBNHdkPVxKvrrGm,"",Take Two,28,artist,spotify:artist:3xpf0WFUBNHdkPVxKvrrGm,12751
0lluGWFB8hZ6HFktcH6kkr,classical performance;orchestral performance,Marin Alsop,43,artist,spotify:artist:0lluGWFB8hZ6HFktcH6kkr,2769
01pKrlgPJhm5dB4lneYAqS,dance pop;dancefloor dnb;drum and bass;edm;house;pop dance;tropical house;uk dance,Sigma,60,artist,spotify:artist:01pKrlgPJhm5dB4lneYAqS,299044
4iVvG04w9XBch3kxXWMuxb,bouzouki;greek folk,Bouzouki Kings,37,artist,spotify:artist:4iVvG04w9XBch3kxXWMuxb,7246
2g93KW7DyKTeDFHLi3UtvQ,"",Sandro Thorell,18,artist,spotify:artist:2g93KW7DyKTeDFHLi3UtvQ,122
6PqOMEoc40PesBTSYOzbym,"",Dadoni,8,artist,spotify:artist:6PqOMEoc40PesBTSYOzbym,163
4FDZKbFE4t7FpQ6zq8SUKU,"",Numbers Radio,7,artist,spotify:artist:4FDZKbFE4t7FpQ6zq8SUKU,536
67ZSnsSlSHDh8BU9BVHChm,progressive uplifting trance,Alexandre Bergheau,19,artist,spotify:artist:67ZSnsSlSHDh8BU9BVHChm,4462
5Aw0IGM5JS3FuTgtRsDWGA,bass house;deep groove house;disco house;dutch edm;edm;electro house;house;pop dance;progressive electro house;progressive house;vocal house,Chocolate Puma,48,artist,spotify:artist:5Aw0IGM5JS3FuTgtRsDWGA,107028
2Pqgqx9M1fuWpnqfDtZrH2,"",Rousseau,1,artist,spotify:artist:2Pqgqx9M1fuWpnqfDtZrH2,362
6uNiUxDeo17yUnA472Zhni,"",Nat Dunn,47,artist,spotify:artist:6uNiUxDeo17yUnA472Zhni,2327
3PjSS4teOXG2CGvOmReiH8,vapor soul,Konsequence,10,artist,spotify:artist:3PjSS4teOXG2CGvOmReiH8,765
3Vl9fyKMIdLMswk8ai3mm9,electropop;escape room;pop;post-teen pop,Rebecca Black,49,artist,spotify:artist:3Vl9fyKMIdLMswk8ai3mm9,112819
7xacqvvlPHFP2lSqkWXyfd,"",Tim Arisu,23,artist,spotify:artist:7xacqvvlPHFP2lSqkWXyfd,917
2Orr52OAMzjLNDRjiXomFP,"",Harpoon,36,artist,spotify:artist:2Orr52OAMzjLNDRjiXomFP,4087
0t6jYtttwVm0ycLiwtJmUl,canadian electronic,Vanrip,30,artist,spotify:artist:0t6jYtttwVm0ycLiwtJmUl,2095
3BmGtnKgCSGYIUhmivXKWX,dance pop;pop;post-teen pop;talent show,Kelly Clarkson,82,artist,spotify:artist:3BmGtnKgCSGYIUhmivXKWX,9362038
75pBSPd8mcUYgjPq4aCJgM,"",Durante,5,artist,spotify:artist:75pBSPd8mcUYgjPq4aCJgM,68
5tbKiV0G6Xx529nPcTapgF,"",COY,17,artist,spotify:artist:5tbKiV0G6Xx529nPcTapgF,606
37l9MgKGjlsGhwZmi33Tiq,"",Gabriel Velasquez,9,artist,spotify:artist:37l9MgKGjlsGhwZmi33Tiq,25
4mXOrMPAOxaPL9v8AGhcYA,"",Gamma Skies,45,artist,spotify:artist:4mXOrMPAOxaPL9v8AGhcYA,9767
71Mm7PHNOerxK5GkaT9ACY,"",Jakubi,37,artist,spotify:artist:71Mm7PHNOerxK5GkaT9ACY,30207
72luDUYRlE8N8lPSgyhiwo,dance pop;pop dance;tropical house;uk dance,John Gibbons,49,artist,spotify:artist:72luDUYRlE8N8lPSgyhiwo,17887
1ROGpxxkWiYohr7oWvO4p9,"",Blaise Railey,15,artist,spotify:artist:1ROGpxxkWiYohr7oWvO4p9,280
4qcKNkdxUidhvUByB2eQ6g,chill r&b,Warren Hue,56,artist,spotify:artist:4qcKNkdxUidhvUByB2eQ6g,61477
43xkjQKO2s2G5uXoxW1kHc,"",Kerry Leatham,34,artist,spotify:artist:43xkjQKO2s2G5uXoxW1kHc,866
6ECT62UWPniLG7KmWdwk37,russian indie rock;russian synthpop,Pompeya,38,artist,spotify:artist:6ECT62UWPniLG7KmWdwk37,30248
3U6FqAuXdKYRrGUIyv9MWa,filter house;new french touch;nu disco,Les Loups,33,artist,spotify:artist:3U6FqAuXdKYRrGUIyv9MWa,13641
23Mb4keSj18MTaPWEKMwJN,"",Fletcher Kirkman,14,artist,spotify:artist:23Mb4keSj18MTaPWEKMwJN,787
23iACK4OTJ36eKUVKmwbvn,"",Jack Laboz,17,artist,spotify:artist:23iACK4OTJ36eKUVKmwbvn,470
60yfafz0P3gqaUaOUIddae,edm;vapor twitch,BRONSON,51,artist,spotify:artist:60yfafz0P3gqaUaOUIddae,44300
51yuwEVeGE42oYIfQ9JxQg,"","Hi, I’m Claude",15,artist,spotify:artist:51yuwEVeGE42oYIfQ9JxQg,122
0Ya43ZKWHTKkAbkoJJkwIB,liverpool indie;modern rock;rock,The Wombats,66,artist,spotify:artist:0Ya43ZKWHTKkAbkoJJkwIB,1023185
467yXfSwNLfBmxeaTp7rQo,"",Tom Hall,29,artist,spotify:artist:467yXfSwNLfBmxeaTp7rQo,1330
0PPpKyvqALNTHqNCkPh9WM,movie tunes,Belle,40,artist,spotify:artist:0PPpKyvqALNTHqNCkPh9WM,978
4cc6PmIfhsUCGJUU9QsxEy,scandinavian r&b,Coco O.,46,artist,spotify:artist:4cc6PmIfhsUCGJUU9QsxEy,14381
31Biyo1rflYmyZSACbcWMS,"",Evi,17,artist,spotify:artist:31Biyo1rflYmyZSACbcWMS,110
1RSbNk7FYQjvHpKk84NLrU,sleep,Silent Waves,23,artist,spotify:artist:1RSbNk7FYQjvHpKk84NLrU,1753
33IXgAFeoC0CnPd9hurzsS,"",Lisa Bregneager,11,artist,spotify:artist:33IXgAFeoC0CnPd9hurzsS,1948
2dvKZH9pulH1g2m26HkoIx,"",Paperdeer,6,artist,spotify:artist:2dvKZH9pulH1g2m26HkoIx,656
5aetcZk7cxa3Dft42C1hlk,"",Nico Ghost,3,artist,spotify:artist:5aetcZk7cxa3Dft42C1hlk,391
1uiEZYehlNivdK3iQyAbye,indie soul;jazz pop,Tom Misch,67,artist,spotify:artist:1uiEZYehlNivdK3iQyAbye,1085188
0afI2bb9YP5PpZwT8nwlZH,"",SLANG,32,artist,spotify:artist:0afI2bb9YP5PpZwT8nwlZH,5421
5hdhHgpxyniooUiQVaPxQ0,latin hip hop;reggaeton;trap latino;urbano latino,Nio Garcia,73,artist,spotify:artist:5hdhHgpxyniooUiQVaPxQ0,4083397
5wPoxI5si3eJsYYwyXV4Wi,hip hop;virginia hip hop,N.E.R.D,57,artist,spotify:artist:5wPoxI5si3eJsYYwyXV4Wi,775372
6MfYv3Zkj5zwMNbUfbAifz,"",Ben Duffy,40,artist,spotify:artist:6MfYv3Zkj5zwMNbUfbAifz,510
2NGMbLN8Ja4o4sg1s78DL3,deep tropical house;new french touch,Doumea,36,artist,spotify:artist:2NGMbLN8Ja4o4sg1s78DL3,4527
1eqldZfko4SRQltdC2GbTn,future house,Murat Salman,30,artist,spotify:artist:1eqldZfko4SRQltdC2GbTn,3882
5hCC5fpr3Wm9unJOkvsdeV,"",Billy Sax,22,artist,spotify:artist:5hCC5fpr3Wm9unJOkvsdeV,81
04gDigrS5kc9YWfZHwBETP,pop,Maroon 5,86,artist,spotify:artist:04gDigrS5kc9YWfZHwBETP,38957167
4iudEcmuPlYNdbP3e1bdn1,alternative metal;alternative rock;australian alternative rock;australian psych;grunge;nu metal;pop rock;post-grunge;rock,Silverchair,59,artist,spotify:artist:4iudEcmuPlYNdbP3e1bdn1,1095311
5sGnaeEurnVcLg609iTzxS,melbourne bounce,Mike Metro,16,artist,spotify:artist:5sGnaeEurnVcLg609iTzxS,1741
6njWzYAAx2htwDnhDctDgo,sky room,Venomenal,16,artist,spotify:artist:6njWzYAAx2htwDnhDctDgo,1171
71zBpZsf6YDEBfWayKdAOA,gauze pop;vapor pop,Made in Heights,0,artist,spotify:artist:71zBpZsf6YDEBfWayKdAOA,77544
47wqTYOsKBqsG3X7dPHe2R,"",Duncan Nielsen,0,artist,spotify:artist:47wqTYOsKBqsG3X7dPHe2R,4
31CtLHmSL7Oa7TPU9YyBEu,balearic;belgian edm;filter house;nu disco,Aeroplane,42,artist,spotify:artist:31CtLHmSL7Oa7TPU9YyBEu,50805
2QMCcKIPHnjQaPPgoEst88,edm;electro house;pop dance;pop edm;progressive electro house;progressive house;russian edm,Matisse & Sadko,56,artist,spotify:artist:2QMCcKIPHnjQaPPgoEst88,128248
46SokoBxhvsMp8x2NRV8qL,groove room,Andrey Exx,34,artist,spotify:artist:46SokoBxhvsMp8x2NRV8qL,3985
4BxCuXFJrSWGi1KHcVqaU4,irish pop;pop;pop rock,Kodaline,70,artist,spotify:artist:4BxCuXFJrSWGi1KHcVqaU4,2750973
4m9lCNnDDHsIP6G5pd3CAT,"",Team Evo,29,artist,spotify:artist:4m9lCNnDDHsIP6G5pd3CAT,5001
3lNLsfeVJSiSyjk2tXnPAp,alt z;contemporary country;country;country pop,Sophia Scott,53,artist,spotify:artist:3lNLsfeVJSiSyjk2tXnPAp,44729
21E3waRsmPlU7jZsS13rcj,dance pop;pop;urban contemporary,Ne-Yo,78,artist,spotify:artist:21E3waRsmPlU7jZsS13rcj,7590367
4G3TzEW3cXfunbpZNnph33,"",Induce,11,artist,spotify:artist:4G3TzEW3cXfunbpZNnph33,142
7slfeZO9LsJbWgpkIoXBUJ,latin pop;mexican pop;puerto rican pop,Ricky Martin,74,artist,spotify:artist:7slfeZO9LsJbWgpkIoXBUJ,6992260
187zC7nfXRzIJSQ6rNVSUo,"",Ben Hughes,26,artist,spotify:artist:187zC7nfXRzIJSQ6rNVSUo,2850
6zmfty2go7i9XWIwTlUToY,"",Calvillo Sisters,0,artist,spotify:artist:6zmfty2go7i9XWIwTlUToY,1205
1ikID9RZZMvkuBGDWrqajq,edm;electropop;future bass;pop dance;pop edm;swedish electropop;tropical house;vapor soul;vapor twitch,Kasbo,55,artist,spotify:artist:1ikID9RZZMvkuBGDWrqajq,146558
1nf5yEVCfMbqm1OCYpntBT,electropop;nyc pop;pop edm,Prince Fox,46,artist,spotify:artist:1nf5yEVCfMbqm1OCYpntBT,59771
5xk0kRuXn1zToTHpHAqpui,disney;movie tunes,Joseph Williams,56,artist,spotify:artist:5xk0kRuXn1zToTHpHAqpui,14374
2szFLUPGzLvJwzxhPgLwWd,"",Evan Mellows,2,artist,spotify:artist:2szFLUPGzLvJwzxhPgLwWd,112
4e8ULyN5otwmBHxanRiBnP,"",Ari PenSmith,47,artist,spotify:artist:4e8ULyN5otwmBHxanRiBnP,2717
3WGxBKuYawiVOmCwR8FIUC,edm;finnish edm;pop dance;progressive house;progressive trance;trance;uplifting trance,Super8 & Tab,50,artist,spotify:artist:3WGxBKuYawiVOmCwR8FIUC,67752
3mRSi79NwnlKaOH8vFxBVL,"",PollyAnna,57,artist,spotify:artist:3mRSi79NwnlKaOH8vFxBVL,3637
40U5WCKQ9YGndn2bqa5vEZ,pop edm,Mo Falk,37,artist,spotify:artist:40U5WCKQ9YGndn2bqa5vEZ,9776
7zmqghli56G0HN7CJePsdb,"",Luna May,24,artist,spotify:artist:7zmqghli56G0HN7CJePsdb,942
66eJQM6S5JsDe0CdUXnwST,alternative r&b;chill r&b;indie r&b;la pop;trap soul,Brandon Banks,46,artist,spotify:artist:66eJQM6S5JsDe0CdUXnwST,25809
4E7AV8mtElSjHZP3xA9kyU,"",Luke James,42,artist,spotify:artist:4E7AV8mtElSjHZP3xA9kyU,151188
0wnYgCeP013HkKoOyC5V32,alt z;art pop;canadian electropop;canadian pop;dance pop;dark pop;electropop;escape room;indie poptimism;metropopolis;pop;post-teen pop,Allie X,56,artist,spotify:artist:0wnYgCeP013HkKoOyC5V32,801233
52YFhvzbffRkaVJQCjFlpU,"",Zak Leever,32,artist,spotify:artist:52YFhvzbffRkaVJQCjFlpU,865
2vUCVkeZjzDcaoX4gagHdV,dutch edm;edm;electro house;pop dance;pop edm;progressive electro house,Julian Jordan,48,artist,spotify:artist:2vUCVkeZjzDcaoX4gagHdV,156426
2J7jiJ5cdLieortTaN6yMT,classical performance;orchestral performance,David Zinman,56,artist,spotify:artist:2J7jiJ5cdLieortTaN6yMT,5305
1qUjOF5fzrpoNycD36b2jZ,"",Nate Ruess,64,artist,spotify:artist:1qUjOF5fzrpoNycD36b2jZ,221201
2cFrymmkijnjDg9SS92EPM,pop;pop rap,blackbear,79,artist,spotify:artist:2cFrymmkijnjDg9SS92EPM,4814290
3ip1sezZV57uOtHDnLXAkH,pop edm,West Coast Massive,36,artist,spotify:artist:3ip1sezZV57uOtHDnLXAkH,4310
6VSMAVF00xwG8Adoqnbqy6,norwegian pop;scandipop,Rat City,44,artist,spotify:artist:6VSMAVF00xwG8Adoqnbqy6,11027
1Wnfj5qZsp8nPsGBBRRa4W,"",Monty,56,artist,spotify:artist:1Wnfj5qZsp8nPsGBBRRa4W,16187
0zcLazckZoXJUM7Ss6fsqB,"",HtPkt,29,artist,spotify:artist:0zcLazckZoXJUM7Ss6fsqB,707
6DglQ2XH6PeloHbusbZvHA,"",Gloria Tells,45,artist,spotify:artist:6DglQ2XH6PeloHbusbZvHA,16679
40ip5fLaAm6psgM7bUiSGb,melodipop,Becca Adams,39,artist,spotify:artist:40ip5fLaAm6psgM7bUiSGb,11768
1dy5WNgIKQU6ezkpZs4y8z,bedroom pop;pop,ROLE MODEL,62,artist,spotify:artist:1dy5WNgIKQU6ezkpZs4y8z,382909
4nU2SDiR8P7j6hzzI0JVHi,"",Van Bobbi,16,artist,spotify:artist:4nU2SDiR8P7j6hzzI0JVHi,305
1YnTPzsoJhBwnvU3048LYa,"",Monika Damaszko,2,artist,spotify:artist:1YnTPzsoJhBwnvU3048LYa,91
24Lx5qbMwdry3Hhr4ke4iR,"",6058,28,artist,spotify:artist:24Lx5qbMwdry3Hhr4ke4iR,859
2OK16hAFRHoJiFZKeZe8A8,indie pop;indie poptimism;indie rock;la pop;modern rock,courtship.,42,artist,spotify:artist:2OK16hAFRHoJiFZKeZe8A8,59889
070g5I7Ibt7cRwXCd4goF3,melancholia,Carina Round,41,artist,spotify:artist:070g5I7Ibt7cRwXCd4goF3,22891
4Uj1xVe00hoAoAUb1hNI3H,"",Simioli,26,artist,spotify:artist:4Uj1xVe00hoAoAUb1hNI3H,1467
22jDZXnu8F1BNH63ujGkT3,brazilian classical piano;classical performance;classical piano,Nelson Freire,46,artist,spotify:artist:22jDZXnu8F1BNH63ujGkT3,21718
07Q9n9pbwR6jQ8xH4SA46b,australian pop;australian talent show;dance pop;post-teen pop,Justice Crew,46,artist,spotify:artist:07Q9n9pbwR6jQ8xH4SA46b,104753
5H1nN1SzW0qNeUEZvuXjAj,pop venezolano;reggaeton;urbano latino,Danny Ocean,79,artist,spotify:artist:5H1nN1SzW0qNeUEZvuXjAj,4578547
6AGUQK1EWK6nvN4pLIDQDQ,indie poptimism;modern alternative rock;modern rock;pop rock;stomp and holler,The Mowgli's,54,artist,spotify:artist:6AGUQK1EWK6nvN4pLIDQDQ,259421
53XhwfbYqKCa1cC15pYq2q,modern rock;rock,Imagine Dragons,89,artist,spotify:artist:53XhwfbYqKCa1cC15pYq2q,44079079
7dnMXd8vKl0C2NUZvkyd69,"",Leland,28,artist,spotify:artist:7dnMXd8vKl0C2NUZvkyd69,13899
6mcEXkX1gFc4kttIF6JKb5,indie poptimism,Gibbz,39,artist,spotify:artist:6mcEXkX1gFc4kttIF6JKb5,14338
4GLJPBj5Cdr9AgLKvLWM4n,alternative dance;canadian electropop;canadian pop;dance pop;dance rock;electropop;metropopolis;neo-synthpop,Dragonette,57,artist,spotify:artist:4GLJPBj5Cdr9AgLKvLWM4n,94165
0DRf6JJDQnRnz0Yp209CmH,edm;electro house;pop dance;pop edm;progressive electro house;progressive house;sky room,Stadiumx,48,artist,spotify:artist:0DRf6JJDQnRnz0Yp209CmH,110571
7F4vaKd0FJRoqbadpDPlSK,swedish house,Ghassemi,9,artist,spotify:artist:7F4vaKd0FJRoqbadpDPlSK,387
0ETJQforv5OXgDgidQv9qd,edm;electro house;house,HI-LO,57,artist,spotify:artist:0ETJQforv5OXgDgidQv9qd,99936
1xX451Pg0jqIXu8I6FM5N8,"",Skyknock,12,artist,spotify:artist:1xX451Pg0jqIXu8I6FM5N8,262
5jLwURKdEPDvuYnac74s9c,europop,Alesha Dixon,42,artist,spotify:artist:5jLwURKdEPDvuYnac74s9c,241060
3j4FHbC5zwmYGJ7r0ZgaMt,folk-pop,Lissie,52,artist,spotify:artist:3j4FHbC5zwmYGJ7r0ZgaMt,191294
0K7K5CMqnCK1hZinqP55SB,"",MPH,25,artist,spotify:artist:0K7K5CMqnCK1hZinqP55SB,300
4V8h0dcXe6geut1aMZzVqs,deep tropical house;new french touch,Afreaux,25,artist,spotify:artist:4V8h0dcXe6geut1aMZzVqs,3024
6PwZP9O9dvJCMALhgjygnh,metropopolis,FMLYBND,40,artist,spotify:artist:6PwZP9O9dvJCMALhgjygnh,17305
1hII0FUxBvpT7bnuS7TQ6q,deep pop edm,Philip Strand,57,artist,spotify:artist:1hII0FUxBvpT7bnuS7TQ6q,4891
5OgSr6wQteRu9jek5JvnDQ,indie surf,Coasts,36,artist,spotify:artist:5OgSr6wQteRu9jek5JvnDQ,90787
51RiZjPgKKJ1uDsZVmntmF,chamber orchestra,Stuttgart Chamber Orchestra,46,artist,spotify:artist:51RiZjPgKKJ1uDsZVmntmF,3438
7CsSec3NzFx2UipwF1APhu,"",Galavant,33,artist,spotify:artist:7CsSec3NzFx2UipwF1APhu,7845
2xGRba7eyqdwy3JgDzPcEV,"",Evan Gartner,24,artist,spotify:artist:2xGRba7eyqdwy3JgDzPcEV,811
3Ngg6lqDXcemp7gZygS4gs,"",Hummingbird Hotel,29,artist,spotify:artist:3Ngg6lqDXcemp7gZygS4gs,1563
4zkiM9DSLNAOmoS5WtSQDt,balearic;disco;nu disco,Escort,32,artist,spotify:artist:4zkiM9DSLNAOmoS5WtSQDt,24427
0VbIlorLz3I5SEtIsc5vAr,hip pop;lgbtq+ hip hop,Queen Pen,60,artist,spotify:artist:0VbIlorLz3I5SEtIsc5vAr,35568
6FD0unjzGQhX3b6eMccMJe,alternative hip hop;east coast hip hop;gangster rap;hardcore hip hop;hip hop;rap;southern hip hop,Ghostface Killah,67,artist,spotify:artist:6FD0unjzGQhX3b6eMccMJe,763169
7mnBLXK823vNxN3UWB7Gfz,alternative rock;blues rock;garage rock;modern blues rock;modern rock;punk blues;rock;roots rock,The Black Keys,70,artist,spotify:artist:7mnBLXK823vNxN3UWB7Gfz,3784434
030q9tYMZs82CHR8DV9Fid,south african hip hop;south african r&b,Espacio Dios,20,artist,spotify:artist:030q9tYMZs82CHR8DV9Fid,2890
3gIRvgZssIb9aiirIg0nI3,electropop;pop,Jeremy Zucker,74,artist,spotify:artist:3gIRvgZssIb9aiirIg0nI3,2081771
2JFljHPanIjYy2QqfNYvC0,djent;instrumental math rock;instrumental rock;progressive jazz fusion;san diego indie,Chon,50,artist,spotify:artist:2JFljHPanIjYy2QqfNYvC0,283820
0sSB3cIRBuBGa1UXLsQtaw,pop edm,BRKLYN,47,artist,spotify:artist:0sSB3cIRBuBGa1UXLsQtaw,19173
0ebNdVaOfp6N0oZ1guIxM8,k-pop,SUGA,69,artist,spotify:artist:0ebNdVaOfp6N0oZ1guIxM8,2025131
13ubrt8QOOCPljQ2FL1Kca,east coast hip hop;hip hop;rap,A$AP Rocky,82,artist,spotify:artist:13ubrt8QOOCPljQ2FL1Kca,11624285
7iymigONRODGl6XJIprcuF,canadian electropop,Jocelyn Alice,42,artist,spotify:artist:7iymigONRODGl6XJIprcuF,15953
2QOIawHpSlOwXDvSqQ9YJR,baroque;classical;early music;italian baroque,Antonio Vivaldi,71,artist,spotify:artist:2QOIawHpSlOwXDvSqQ9YJR,2090130
0elSJZFrHnayc7AUCkbWAl,"",Pasha,32,artist,spotify:artist:0elSJZFrHnayc7AUCkbWAl,4812
7ybFL33nT0029yWz51mPa5,"",Neptune Safari,0,artist,spotify:artist:7ybFL33nT0029yWz51mPa5,751
36QJpDe2go2KgaRleHCDTp,album rock;classic rock;hard rock;rock,Led Zeppelin,77,artist,spotify:artist:36QJpDe2go2KgaRleHCDTp,12851375
6vEDfcV5oesdmJzfTlidkz,"",GOLDZBROUGH,26,artist,spotify:artist:6vEDfcV5oesdmJzfTlidkz,174
132Hhe61bhvXtkygENHZHA,deep groove house;disco house;house;uk dance,Wh0,49,artist,spotify:artist:132Hhe61bhvXtkygENHZHA,11492
0a7fcqJlC1yOHHcHWh3y2r,dutch jazz,Bart Wirtz,7,artist,spotify:artist:0a7fcqJlC1yOHHcHWh3y2r,609
1UdDg4tjgYWO4MHzvrgT2U,australian hip hop,Sensible J,31,artist,spotify:artist:1UdDg4tjgYWO4MHzvrgT2U,1573
24ECtsocrQbVj10ENiM9xn,"",1WayTKT,30,artist,spotify:artist:24ECtsocrQbVj10ENiM9xn,854
4410KJQAwvZ7K5LZrSo2Es,"",Marie Plassard,47,artist,spotify:artist:4410KJQAwvZ7K5LZrSo2Es,13649
1lmU3giNF3CSbkVSQmLpHQ,tropical house,Surf Mesa,63,artist,spotify:artist:1lmU3giNF3CSbkVSQmLpHQ,153941
0jixbi9GWL8XeSnc0qwIHb,"",Modern Machines,33,artist,spotify:artist:0jixbi9GWL8XeSnc0qwIHb,6065
6hPcpcIbR520VfjmGvoXCX,"",Shannon,27,artist,spotify:artist:6hPcpcIbR520VfjmGvoXCX,94
5cBeFQv3kBVP8o15CmPTKb,deep tropical house;new french touch;tropical house,Tez Cadey,53,artist,spotify:artist:5cBeFQv3kBVP8o15CmPTKb,80395
33hQWzFmVnYt5eAbSf61Kw,"",Rachelle Jenkens,28,artist,spotify:artist:33hQWzFmVnYt5eAbSf61Kw,4250
0L0qL52Z7atqrLIw4nOR29,"",NO STATIC,39,artist,spotify:artist:0L0qL52Z7atqrLIw4nOR29,146
3Woqe3KegExVyrEK1I6ITJ,"",Damon Sharpe,50,artist,spotify:artist:3Woqe3KegExVyrEK1I6ITJ,10228
